game,league,season,team_name,player,jersey_number,pos,match_name
2023-04-16 Getafe-Barcelona,ESP-La Liga,2223,Getafe,Nemanja Maksimović,20,CM,Getafe-Barcelona
2023-04-16 Getafe-Barcelona,ESP-La Liga,2223,Getafe,Omar Alderete,15,CB,Getafe-Barcelona
2023-05-13 Real Madrid-Getafe,ESP-La Liga,2223,Getafe,Iglesias,21,"RB,RM",Real Madrid-Getafe
2023-01-08 Sevilla-Getafe,ESP-La Liga,2223,Getafe,Luis Milla,5,CM,Sevilla-Getafe
2023-05-13 Real Madrid-Getafe,ESP-La Liga,2223,Getafe,Omar Alderete,15,CB,Real Madrid-Getafe
2023-04-30 Espanyol-Getafe,ESP-La Liga,2223,Getafe,David Soria,13,GK,Espanyol-Getafe
2023-02-20 Getafe-Valencia,ESP-La Liga,2223,Getafe,Mauro Arambarri,18,CM,Getafe-Valencia CF
2023-04-30 Espanyol-Getafe,ESP-La Liga,2223,Getafe,Damián Suárez,22,RB,Espanyol-Getafe
2023-04-30 Espanyol-Getafe,ESP-La Liga,2223,Getafe,Carles Aleñá,11,LM,Espanyol-Getafe
2023-04-30 Espanyol-Getafe,ESP-La Liga,2223,Getafe,Borja Mayoral,19,FW,Espanyol-Getafe
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Getafe,Domingos Duarte,6,CB,Getafe-Girona
2022-10-31 Elche-Getafe,ESP-La Liga,2223,Getafe,Borja Mayoral,19,FW,Elche-Getafe
2023-02-20 Getafe-Valencia,ESP-La Liga,2223,Getafe,Munir El Haddadi,17,LM,Getafe-Valencia CF
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Getafe,Djené,2,CB,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Getafe,David Soria,13,GK,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Getafe,Damián Suárez,22,RB,Getafe-Girona
2023-05-13 Real Madrid-Getafe,ESP-La Liga,2223,Getafe,Borja Mayoral,19,FW,Real Madrid-Getafe
2023-04-16 Getafe-Barcelona,ESP-La Liga,2223,Getafe,Ángel Algobia,16,CM,Getafe-Barcelona
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Stefan Mitrović,23,CM,Getafe-Real Valladolid
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Getafe,Carles Aleñá,11,CM,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Getafe,Borja Mayoral,19,FW,Getafe-Girona
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Munir El Haddadi,17,CM,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Mauro Arambarri,18,CM,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Juanmi Latasa,14,LB,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Jaime Seoane,8,CM,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Iglesias,21,LB,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Gastón Álvarez,4,CB,Getafe-Real Valladolid
2022-10-31 Elche-Getafe,ESP-La Liga,2223,Getafe,Stefan Mitrović,23,CB,Elche-Getafe
2023-02-20 Getafe-Valencia,ESP-La Liga,2223,Getafe,Portu,9,RM,Getafe-Valencia CF
2023-02-20 Getafe-Valencia,ESP-La Liga,2223,Getafe,Jaime Seoane,8,LM,Getafe-Valencia CF
2023-02-20 Getafe-Valencia,ESP-La Liga,2223,Getafe,Omar Alderete,15,CB,Getafe-Valencia CF
2023-02-20 Getafe-Valencia,ESP-La Liga,2223,Getafe,Nemanja Maksimović,20,CM,Getafe-Valencia CF
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Domingos Duarte,6,CB,Getafe-Real Valladolid
2023-03-19 Getafe-Sevilla,ESP-La Liga,2223,Getafe,Nemanja Maksimović,20,CM,Getafe-Sevilla
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Damián Suárez,22,RB,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,David Soria,13,GK,Getafe-Real Valladolid
2023-03-19 Getafe-Sevilla,ESP-La Liga,2223,Getafe,Portu,9,LM,Getafe-Sevilla
2023-03-19 Getafe-Sevilla,ESP-La Liga,2223,Getafe,Stefan Mitrović,23,CB,Getafe-Sevilla
2023-01-08 Sevilla-Getafe,ESP-La Liga,2223,Getafe,Juanmi Latasa,14,FW,Sevilla-Getafe
2023-01-08 Sevilla-Getafe,ESP-La Liga,2223,Getafe,Iglesias,21,LB,Sevilla-Getafe
2023-01-08 Sevilla-Getafe,ESP-La Liga,2223,Getafe,Enes Ünal,10,FW,Sevilla-Getafe
2023-01-08 Sevilla-Getafe,ESP-La Liga,2223,Getafe,Domingos Duarte,6,CB,Sevilla-Getafe
2023-01-08 Sevilla-Getafe,ESP-La Liga,2223,Getafe,Djené,2,CB,Sevilla-Getafe
2023-01-08 Sevilla-Getafe,ESP-La Liga,2223,Getafe,David Soria,13,GK,Sevilla-Getafe
2023-03-19 Getafe-Sevilla,ESP-La Liga,2223,Getafe,Ángel Algobia,16,"CM,LW",Getafe-Sevilla
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Enes Ünal,10,FW,Getafe-Real Valladolid
2022-10-18 Getafe-Athletic Club,ESP-La Liga,2223,Getafe,Borja Mayoral,19,FW,Getafe-Athletic Club
2023-01-08 Sevilla-Getafe,ESP-La Liga,2223,Getafe,Damián Suárez,22,RB,Sevilla-Getafe
2023-01-08 Sevilla-Getafe,ESP-La Liga,2223,Getafe,Carles Aleñá,11,CM,Sevilla-Getafe
2023-01-08 Sevilla-Getafe,ESP-La Liga,2223,Getafe,Borja Mayoral,19,FW,Sevilla-Getafe
2023-04-30 Espanyol-Getafe,ESP-La Liga,2223,Getafe,Enes Ünal,10,FW,Espanyol-Getafe
2023-04-30 Espanyol-Getafe,ESP-La Liga,2223,Getafe,Domingos Duarte,6,CB,Espanyol-Getafe
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Getafe,Djené,2,CB,Getafe-Real Valladolid
2023-02-20 Getafe-Valencia,ESP-La Liga,2223,Getafe,Jaime Mata,7,RM,Getafe-Valencia CF
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Yan Couto,20,"RM,CM",Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Viktor Tsyhankov,8,RM,Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Valentín Castellanos,9,FW,Girona-Mallorca
2023-06-04 Osasuna-Girona,ESP-La Liga,2223,Girona,Arnau Martinez,4,"RB,CB",Osasuna-Girona
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Santiago Bueno,22,CB,Girona-Mallorca
2023-06-04 Osasuna-Girona,ESP-La Liga,2223,Girona,Javi Hernández,16,LB,Osasuna-Girona
2023-06-04 Osasuna-Girona,ESP-La Liga,2223,Girona,Iván Martín,23,CM,Osasuna-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Valentín Castellanos,9,FW,Real Betis-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Yan Couto,20,RB,Real Betis-Girona
2023-02-05 Girona-Valencia,ESP-La Liga,2223,Girona,Borja García,24,FW,Girona-Valencia CF
2023-02-05 Girona-Valencia,ESP-La Liga,2223,Girona,Cristhian Stuani,7,FW,Girona-Valencia CF
2023-02-05 Girona-Valencia,ESP-La Liga,2223,Girona,Iván Martín,23,RM,Girona-Valencia CF
2023-02-05 Girona-Valencia,ESP-La Liga,2223,Girona,Miguel Gutiérrez,3,LB,Girona-Valencia CF
2023-06-04 Osasuna-Girona,ESP-La Liga,2223,Girona,Aleix García,14,CM,Osasuna-Girona
2023-06-04 Osasuna-Girona,ESP-La Liga,2223,Girona,David López,5,CB,Osasuna-Girona
2023-06-04 Osasuna-Girona,ESP-La Liga,2223,Girona,Cristhian Stuani,7,"FW,LM",Osasuna-Girona
2023-06-04 Osasuna-Girona,ESP-La Liga,2223,Girona,Bernardo Espinosa,2,CB,Osasuna-Girona
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,LM,Girona-Mallorca
2023-04-22 Valladolid-Girona,ESP-La Liga,2223,Girona,Toni Villa,12,LM,Real Valladolid-Girona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Arnau Martinez,4,RB,Barcelona-Girona
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Ricard Artero,36,CM,Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Arnau Martinez,4,RB,Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Bernardo Espinosa,2,CB,Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Cristhian Stuani,7,FW,Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Iván Martín,23,CM,Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Javi Hernández,16,LB,Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Miguel Gutiérrez,3,LB,Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Alexander Callens,25,"CB,RM",Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Oriol Romeu,18,"DM,CM",Girona-Mallorca
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Reinier,19,CM,Girona-Mallorca
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Javi Hernández,16,LB,Elche-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Oriol Romeu,18,DM,Elche-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Paulo Gazzaniga,13,GK,Elche-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Ramón Terrats,8,CM,Elche-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,RM,Elche-Girona
2023-05-04 Girona-Mallorca,ESP-La Liga,2223,Girona,Paulo Gazzaniga,13,GK,Girona-Mallorca
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Santiago Bueno,22,CB,Elche-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Iván Martín,23,CM,Elche-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Cristhian Stuani,7,FW,Elche-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Samuel Sáiz,10,RW,Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Santiago Bueno,22,CB,Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Toni Villa,12,LW,Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,"LW,RW",Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Reinier,19,RW,Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Oriol Romeu,18,CM,Mallorca-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,David López,5,CB,Elche-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Miguel Gutiérrez,3,LM,Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Bernardo Espinosa,2,LM,Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Manu Vallejo,25,FW,Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,David López,5,CB,Mallorca-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Aleix García,14,CM,Elche-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Arnau Martinez,4,RB,Elche-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Bernardo Espinosa,2,RM,Elche-Girona
2022-08-22 Girona-Getafe,ESP-La Liga,2223,Girona,Yangel Herrera,21,"CM,RM",Girona-Getafe
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Toni Villa,12,RM,Elche-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Valentín Castellanos,9,FW,Elche-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Valery Fernández,11,LM,Elche-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Juanpe,15,CB,Real Betis-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Manu Vallejo,25,"LW,FW",Real Betis-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Miguel Gutiérrez,3,"WB,LB",Real Betis-Girona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Aleix García,14,CM,Barcelona-Girona
2023-02-05 Girona-Valencia,ESP-La Liga,2223,Girona,Oriol Romeu,18,CM,Girona-Valencia CF
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Borja García,24,CM,Barcelona-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Juan Carlos,1,GK,Real Betis-Girona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Cristhian Stuani,7,FW,Barcelona-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Oriol Romeu,18,"CM,DM",Real Betis-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Reinier,19,"AM,FW",Real Betis-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,AM,Real Betis-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Samuel Sáiz,10,AM,Real Betis-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Santiago Bueno,22,CB,Real Betis-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Toni Villa,12,RW,Real Betis-Girona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,David López,5,CB,Barcelona-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Joel Roca,33,DM,Real Betis-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Bernardo Espinosa,2,CB,Real Betis-Girona
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Arnau Martinez,4,"WB,RB",Real Betis-Girona
2022-11-08 Elche-Girona,ESP-La Liga,2223,Girona,Yangel Herrera,21,CM,Elche-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Javi Hernández,16,CB,Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Juan Carlos,1,GK,Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Juanpe,15,CB,Mallorca-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Viktor Tsyhankov,8,RM,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Valery Fernández,11,RB,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Valentín Castellanos,9,FW,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Santiago Bueno,22,CB,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,LM,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Reinier,19,LM,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Paulo Gazzaniga,13,GK,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Oriol Romeu,18,"DM,CM",Getafe-Girona
2023-02-05 Girona-Valencia,ESP-La Liga,2223,Girona,Aleix García,14,CM,Girona-Valencia CF
2023-02-05 Girona-Valencia,ESP-La Liga,2223,Girona,Bernardo Espinosa,2,CB,Girona-Valencia CF
2022-09-18 Betis-Girona,ESP-La Liga,2223,Girona,Aleix García,14,"CM,DM",Real Betis-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Valentín Castellanos,9,FW,Mallorca-Girona
2023-02-05 Girona-Valencia,ESP-La Liga,2223,Girona,Paulo Gazzaniga,13,GK,Girona-Valencia CF
2023-04-22 Valladolid-Girona,ESP-La Liga,2223,Girona,Arnau Martinez,4,RB,Real Valladolid-Girona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Arnau Martinez,4,RB,Girona-Barcelona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Santiago Bueno,22,CB,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Samuel Sáiz,10,AM,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,"AM,LM",Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Ramón Terrats,8,CM,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Oscar Ureña,32,RM,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Miguel Gutiérrez,3,LB,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Valentín Castellanos,9,FW,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Juanpe,15,CB,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,David López,5,CB,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Cristhian Stuani,7,FW,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Arnau Martinez,4,RB,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Aleix García,14,CM,Valencia CF-Girona
2023-02-10 Cádiz-Girona,ESP-La Liga,2223,Girona,Alexander Callens,25,CB,Cádiz-Girona
2023-02-10 Cádiz-Girona,ESP-La Liga,2223,Girona,Aleix García,14,CM,Cádiz-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Juan Carlos,1,GK,Valencia CF-Girona
2022-08-22 Girona-Getafe,ESP-La Liga,2223,Girona,Javi Hernández,16,"LW,LB",Girona-Getafe
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Valery Fernández,11,WB,Valencia CF-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Yangel Herrera,21,RM,Valencia CF-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Arnau Martinez,4,RM,Mallorca-Girona
2022-09-03 Mallorca-Girona,ESP-La Liga,2223,Girona,Aleix García,14,CM,Mallorca-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Yan Couto,20,RM,Real Sociedad-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Viktor Tsyhankov,8,"CM,RM",Real Sociedad-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Santiago Bueno,22,CB,Real Sociedad-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,LM,Real Sociedad-Girona
2022-08-14 Valencia-Girona,ESP-La Liga,2223,Girona,Yan Couto,20,"WB,RB",Valencia CF-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Alexander Callens,25,LM,Real Sociedad-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Cristhian Stuani,7,FW,Real Sociedad-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,David López,5,CB,Real Sociedad-Girona
2023-02-10 Cádiz-Girona,ESP-La Liga,2223,Girona,Iván Martín,23,RM,Cádiz-Girona
2023-02-10 Cádiz-Girona,ESP-La Liga,2223,Girona,Borja García,24,FW,Cádiz-Girona
2023-02-10 Cádiz-Girona,ESP-La Liga,2223,Girona,Bernardo Espinosa,2,CB,Cádiz-Girona
2023-02-10 Cádiz-Girona,ESP-La Liga,2223,Girona,Arnau Martinez,4,RB,Cádiz-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Arnau Martinez,4,RB,Real Sociedad-Girona
2023-04-22 Valladolid-Girona,ESP-La Liga,2223,Girona,Javi Hernández,16,LB,Real Valladolid-Girona
2022-08-22 Girona-Getafe,ESP-La Liga,2223,Girona,Juan Carlos,1,GK,Girona-Getafe
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Iván Martín,23,CM,Real Sociedad-Girona
2022-08-22 Girona-Getafe,ESP-La Liga,2223,Girona,Miguel Gutiérrez,3,LW,Girona-Getafe
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Juanpe,15,CM,Real Sociedad-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Miguel Gutiérrez,3,LB,Real Sociedad-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Oriol Romeu,18,DM,Real Sociedad-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Paulo Gazzaniga,13,GK,Real Sociedad-Girona
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Reinier,19,"CM,FW",Real Sociedad-Girona
2022-08-22 Girona-Getafe,ESP-La Liga,2223,Girona,Juanpe,15,CB,Girona-Getafe
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Toni Villa,12,LM,Barcelona-Girona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,LM,Barcelona-Girona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Paulo Gazzaniga,13,GK,Barcelona-Girona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Oriol Romeu,18,DM,Barcelona-Girona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Javi Hernández,16,LB,Barcelona-Girona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Iván Martín,23,CM,Barcelona-Girona
2023-04-22 Valladolid-Girona,ESP-La Liga,2223,Girona,Valery Fernández,11,LM,Real Valladolid-Girona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Santiago Bueno,22,CB,Barcelona-Girona
2023-04-22 Valladolid-Girona,ESP-La Liga,2223,Girona,Yan Couto,20,RB,Real Valladolid-Girona
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Aleix García,14,CM,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Bernardo Espinosa,2,CB,Girona-Real Sociedad
2023-05-13 Real Sociedad-Girona,ESP-La Liga,2223,Girona,Javi Hernández,16,LB,Real Sociedad-Girona
2023-04-22 Valladolid-Girona,ESP-La Liga,2223,Girona,Viktor Tsyhankov,8,RM,Real Valladolid-Girona
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Yangel Herrera,21,FW,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Yan Couto,20,RB,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Valery Fernández,11,RM,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Valentín Castellanos,9,FW,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Arnau Martinez,4,RB,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Santiago Bueno,22,CB,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Oscar Ureña,32,CM,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Oriol Romeu,18,CM,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Miguel Gutiérrez,3,LB,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Manu Vallejo,25,FW,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Juanpe,15,CB,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Juan Carlos,1,GK,Girona-Real Sociedad
2022-10-02 Girona-Real Sociedad,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,"CM,LM",Girona-Real Sociedad
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Aleix García,14,CM,Girona-Barcelona
2023-04-10 Barcelona-Girona,ESP-La Liga,2223,Girona,Valentín Castellanos,9,FW,Barcelona-Girona
2023-04-22 Valladolid-Girona,ESP-La Liga,2223,Girona,Oriol Romeu,18,DM,Real Valladolid-Girona
2023-06-04 Osasuna-Girona,ESP-La Liga,2223,Girona,Valentín Castellanos,9,FW,Osasuna-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Miguel Gutiérrez,3,"CM,LB",Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Juanpe,15,CB,Getafe-Girona
2023-03-04 Getafe-Girona,ESP-La Liga,2223,Girona,Javi Hernández,16,LB,Getafe-Girona
2023-04-22 Valladolid-Girona,ESP-La Liga,2223,Girona,Aleix García,14,CM,Real Valladolid-Girona
2023-04-22 Valladolid-Girona,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,LM,Real Valladolid-Girona
2023-06-04 Osasuna-Girona,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,LM,Osasuna-Girona
2023-04-22 Valladolid-Girona,ESP-La Liga,2223,Girona,Bernardo Espinosa,2,CB,Real Valladolid-Girona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Juanpe,15,CB,Girona-Barcelona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Miguel Gutiérrez,3,LB,Girona-Barcelona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Oriol Romeu,18,CM,Girona-Barcelona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Paulo Gazzaniga,13,GK,Girona-Barcelona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,LM,Girona-Barcelona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Toni Villa,12,RM,Girona-Barcelona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Joel Roca,33,LM,Girona-Barcelona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Valentín Castellanos,9,FW,Girona-Barcelona
2022-08-22 Girona-Getafe,ESP-La Liga,2223,Girona,Santiago Bueno,22,CB,Girona-Getafe
2022-08-22 Girona-Getafe,ESP-La Liga,2223,Girona,Yan Couto,20,"RW,RB",Girona-Getafe
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Bernardo Espinosa,2,CB,Girona-Barcelona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Cristhian Stuani,7,FW,Girona-Barcelona
2023-01-28 Girona-Barcelona,ESP-La Liga,2223,Girona,Iván Martín,23,CB,Girona-Barcelona
2023-02-05 Girona-Valencia,ESP-La Liga,2223,Girona,Rodrigo Riquelme,17,LM,Girona-Valencia CF
